Date,Open,High,Low,Close,AdjClose,Volume
Aug 22 2024,83.50,83.79,81.83,82.96,82.96,9729000
Aug 21 2024,81.85,83.80,81.71,83.53,83.53,14690000
Aug 20 2024,82.46,82.60,80.78,81.04,81.04,17880100
Aug 19 2024,83.98,84.90,83.49,83.91,83.91,14751000
Aug 16 2024,82.05,84.16,81.98,83.18,83.18,25249200
Aug 15 2024,77.90,81.88,77.74,79.54,79.54,31619400
Aug 14 2024,80.55,80.98,78.07,79.47,79.47,18058100
Aug 13 2024,80.96,81.40,80.68,81.10,81.10,9365700
Aug 12 2024,80.59,81.50,80.23,80.91,80.91,12127700
Aug 9 2024,79.97,80.22,79.19,79.99,79.99,7755900
Aug 8 2024,78.85,80.31,78.75,80.31,80.31,14004300
Aug 7 2024,78.92,78.94,77.46,77.83,77.83,9693900
Aug 6 2024,76.51,78.85,76.51,77.90,77.90,12128900
Aug 5 2024,74.03,77.25,73.87,76.98,76.98,16143300
Aug 2 2024,76.79,77.47,75.76,77.45,77.45,10808700
Aug 1 2024,78.77,79.36,77.84,77.98,77.98,8559600
Jul 31 2024,79.33,80.01,78.34,78.85,78.85,12178600
Jul 30 2024,78.22,78.79,77.70,78.00,78.00,8431900
Jul 29 2024,78.46,79.40,78.21,78.62,78.62,17364100
Jul 26 2024,75.26,76.77,74.55,76.53,76.53,10884500
Jul 25 2024,75.37,76.21,75.13,75.40,75.40,8172600
Jul 24 2024,76.15,77.06,75.72,75.80,75.80,7924700
Jul 23 2024,75.68,76.32,75.44,76.10,76.10,7997100
Jul 22 2024,76.83,77.19,76.26,76.64,76.64,9166800
Jul 19 2024,75.66,76.04,75.18,75.27,75.27,7557300
Jul 18 2024,77.36,78.32,76.36,76.54,76.54,11108600
Jul 17 2024,77.86,77.95,76.49,77.04,77.04,10815500
Jul 16 2024,77.29,78.58,76.98,78.38,78.38,12304500
Jul 15 2024,78.09,78.60,77.45,78.01,78.01,12614900
Jul 12 2024,80.30,81.01,79.43,79.65,79.65,14857200
Jul 11 2024,77.66,78.83,77.42,78.52,78.52,18896900
Jul 10 2024,75.28,76.65,75.25,76.01,76.01,12235200
Jul 9 2024,74.01,76.06,73.97,75.70,75.70,14458100
Jul 8 2024,73.61,73.71,72.95,73.50,73.50,10919400
Jul 5 2024,74.67,74.71,73.61,74.52,74.52,14928700
Jul 3 2024,74.18,75.81,74.18,75.57,75.57,11768500
Jul 2 2024,72.32,73.78,71.97,73.68,73.68,13419100
Jul 1 2024,72.51,73.02,72.02,72.18,72.18,9034200
Jun 28 2024,72.37,72.56,71.80,72.00,72.00,10335000
Jun 27 2024,73.46,73.55,72.35,72.37,72.37,11865100
Jun 26 2024,73.93,74.35,73.67,74.17,74.17,7010100
Jun 25 2024,74.50,74.76,73.61,73.79,73.79,16986400
Jun 24 2024,74.12,75.93,74.12,74.79,74.79,20134400
Jun 21 2024,73.79,74.65,73.67,73.67,73.67,10410800
Jun 20 2024,74.57,75.25,74.03,74.35,74.35,9709400
Jun 18 2024,74.08,75.10,73.85,74.46,74.46,10305300
Jun 17 2024,74.03,75.08,73.83,74.55,74.55,13466300
Jun 14 2024,74.21,74.29,73.26,73.35,73.35,18282700

Jun 13 2024,76.50,76.99,75.49,75.68,75.68,14026700
Jun 12 2024,78.75,78.79,77.64,78.04,76.38,12069600
Jun 11 2024,79.00,79.08,77.67,77.90,76.24,11108400
Jun 10 2024,78.57,79.74,78.24,79.30,77.61,9490100
Jun 7 2024,78.95,79.32,78.14,78.41,76.74,12190300
Jun 6 2024,79.42,80.06,78.76,80.01,78.31,11205300
Jun 5 2024,78.98,79.93,78.86,79.83,78.13,13716200
Jun 4 2024,78.18,78.86,77.78,78.45,76.78,10784400
Jun 3 2024,79.00,79.32,77.22,77.90,76.24,14244400
May 31 2024,77.96,78.50,77.17,78.34,76.67,20023900
May 30 2024,78.86,80.20,78.70,79.63,77.94,13895700
May 29 2024,78.76,79.36,78.23,79.06,77.38,18448500
May 28 2024,80.80,81.72,80.04,80.58,78.87,15211800
May 24 2024,80.50,82.56,79.73,81.26,79.53,41415400
May 23 2024,81.43,82.94,80.05,80.80,79.08,23930300
May 22 2024,84.61,85.13,82.68,82.68,80.92,19717800
May 21 2024,86.52,87.17,85.32,86.13,84.30,16512400
May 20 2024,87.47,89.24,86.95,88.28,86.40,16737200
May 17 2024,87.60,90.46,86.83,88.54,86.66,35152900
May 16 2024,81.96,87.49,81.65,86.70,84.86,47259500
May 15 2024,80.39,81.13,79.78,80.99,79.27,17803300
May 14 2024,79.65,80.51,77.72,79.51,77.82,44687700
May 13 2024,82.71,85.00,82.60,84.60,82.80,32010700
May 10 2024,80.08,80.52,79.77,80.04,78.34,10819600
May 9 2024,79.50,79.92,78.71,79.46,77.77,9627300
May 8 2024,77.92,78.99,77.81,78.46,76.79,11327100
May 7 2024,79.93,79.93,78.82,79.37,77.68,14589100
May 6 2024,81.75,82.22,80.50,81.55,79.82,11826100
May 3 2024,81.27,81.37,79.70,81.33,79.60,19355800
May 2 2024,77.59,81.42,77.16,80.33,78.62,36663900
May 1 2024,74.99,76.25,74.87,75.51,73.90,10549100
Apr 30 2024,75.89,76.29,74.48,74.85,73.26,12856000
Apr 29 2024,75.65,76.53,75.22,76.41,74.78,13076400
Apr 26 2024,76.18,76.93,75.06,75.55,73.94,14216100
Apr 25 2024,73.81,75.20,73.81,75.11,73.51,11921900
Apr 24 2024,73.74,74.70,73.50,74.63,73.04,16375200
Apr 23 2024,71.08,72.80,70.99,72.51,70.97,15268200
Apr 22 2024,69.69,70.90,69.12,70.68,69.18,15015600
Apr 19 2024,68.42,69.15,68.36,69.07,67.60,12860700
Apr 18 2024,69.09,69.63,68.80,68.88,67.41,9491000
Apr 17 2024,69.71,70.01,68.72,68.82,67.36,12760600
Apr 16 2024,70.02,70.31,69.29,69.61,68.13,17478900
Apr 15 2024,71.73,72.05,70.17,70.62,69.12,15903900
Apr 12 2024,72.94,72.98,71.29,71.29,69.77,18196100
Apr 11 2024,75.21,75.43,74.37,74.85,73.26,14986800
Apr 10 2024,74.44,75.17,73.74,74.59,73.00,20572200
Apr 9 2024,72.37,73.24,72.31,72.99,71.44,14075900
Apr 8 2024,71.96,72.39,71.56,71.71,70.18,10560000
Apr 5 2024,71.68,72.03,71.41,71.66,70.14,12246400
Apr 4 2024,72.98,73.23,71.90,71.95,70.42,11087100
Apr 3 2024,72.42,72.87,72.11,72.44,70.90,11777900
Apr 2 2024,72.57,73.14,72.51,72.88,71.33,17290400
Apr 1 2024,73.24,73.58,72.81,73.37,71.81,14311700
Mar 28 2024,72.08,72.59,72.06,72.36,70.82,14073400
Mar 27 2024,70.89,71.69,70.58,71.59,70.07,13281300
Mar 26 2024,71.84,71.87,71.09,71.48,69.96,10881900
Mar 25 2024,71.94,72.49,71.36,71.46,69.94,12422100
Mar 22 2024,72.48,72.62,72.04,72.13,70.60,12756000
Mar 21 2024,74.30,74.74,73.77,73.83,72.26,11860700
Mar 20 2024,73.55,74.33,73.30,74.18,72.60,11123200
Mar 19 2024,73.08,73.74,72.85,73.42,71.86,8164200
Mar 18 2024,73.42,74.02,73.33,73.52,71.96,8542500
Mar 15 2024,73.57,74.13,73.39,73.42,71.86,10223900
Mar 14 2024,75.24,75.39,73.23,73.40,71.84,18923500
Mar 13 2024,75.94,77.45,75.94,76.39,74.77,15319800
Mar 12 2024,75.87,76.48,75.21,76.06,74.44,13314700
Mar 11 2024,74.63,76.06,74.55,74.86,73.27,13510400
Mar 8 2024,72.81,73.76,72.76,73.55,71.99,16402500
Mar 7 2024,72.60,72.76,71.76,72.54,71.00,12374700
Mar 6 2024,74.20,74.72,73.61,73.71,72.14,19785300
Mar 5 2024,71.25,72.71,71.04,72.07,70.54,15804500
Mar 4 2024,73.73,73.73,71.70,72.00,70.47,19550100
Mar 1 2024,74.48,75.09,74.37,74.62,73.03,11955900
Feb 29 2024,74.68,75.04,73.80,74.03,72.46,12549200
Feb 28 2024,76.02,76.18,74.45,74.59,73.00,16905300
Feb 27 2024,77.53,78.05,77.25,77.68,76.03,14490200
Feb 26 2024,75.62,76.57,75.34,76.51,74.88,13973100
Feb 23 2024,76.48,76.93,75.15,75.96,74.34,12301700
Feb 22 2024,75.10,76.38,75.00,76.12,74.50,14836600
Feb 21 2024,74.48,76.39,74.07,75.58,73.97,23533800
Feb 20 2024,73.46,73.67,72.18,73.14,71.58,14353300
Feb 16 2024,74.86,75.37,73.90,73.91,72.34,16371000
Feb 15 2024,73.22,74.14,73.08,73.82,72.25,12078100
Feb 14 2024,72.31,73.41,72.23,73.39,71.83,12817500
Feb 13 2024,71.96,73.03,71.42,71.60,70.08,13560600
Feb 12 2024,72.31,74.13,72.31,73.14,71.58,18151100
Feb 9 2024,70.80,72.08,70.00,72.02,70.49,18998400
Feb 8 2024,71.89,73.20,70.65,70.78,69.27,33070600
Feb 7 2024,74.56,76.17,73.15,73.64,72.07,53766300
Feb 6 2024,77.04,78.34,75.73,78.23,76.57,39069100
Feb 5 2024,72.17,75.15,71.86,74.63,73.04,27721000
Feb 2 2024,72.13,72.23,71.05,71.85,70.32,18799300
Feb 1 2024,73.15,73.47,72.12,72.46,70.92,14445800
Jan 31 2024,71.50,72.94,71.50,72.17,70.63,15743600
Jan 30 2024,72.46,73.07,72.08,72.32,70.78,17089600
Jan 29 2024,74.67,74.81,72.83,73.58,72.01,17537400
Jan 26 2024,73.10,74.72,72.92,74.01,72.44,19418200
Jan 25 2024,75.19,75.50,73.56,73.85,72.28,23268600
Jan 24 2024,75.29,75.62,74.22,75.20,73.60,36503300
Jan 23 2024,72.75,74.50,72.55,74.02,72.45,53017700
Jan 22 2024,67.28,68.74,66.63,68.63,67.17,27294200
Jan 19 2024,67.20,69.90,66.92,69.42,67.94,34388900
Jan 18 2024,68.60,69.08,68.00,68.05,66.60,19307000
Jan 17 2024,67.72,69.00,67.26,68.93,67.46,22684400
Jan 16 2024,70.13,70.53,69.30,69.46,67.98,27606900
Jan 12 2024,72.59,73.43,71.81,71.84,70.31,16119900
Jan 11 2024,72.54,73.13,71.53,72.38,70.84,18095300
Jan 10 2024,71.38,71.78,71.04,71.41,69.89,19540000
Jan 9 2024,71.25,72.12,70.96,72.02,70.49,21451800
Jan 8 2024,71.25,73.06,70.92,72.88,71.33,22000000
Jan 5 2024,74.00,74.00,72.86,73.01,71.46,21679000
Jan 4 2024,75.56,75.72,74.44,74.66,73.07,18454900
Jan 3 2024,74.33,76.69,74.07,76.59,74.96,24444600
Jan 2 2024,76.05,76.07,74.51,74.76,73.17,21739600
Dec 29 2023,77.06,77.64,76.82,77.51,75.86,14035500
Dec 28 2023,77.23,77.79,76.98,77.24,75.60,18937900
Dec 27 2023,76.28,76.45,75.41,76.11,74.49,14904500
Dec 26 2023,76.16,76.97,75.73,75.85,74.24,13121300
Dec 22 2023,74.50,75.68,74.44,75.28,73.68,19962800
Dec 21 2023,74.86,76.29,74.35,76.26,74.64,20812100

Dec 20 2023,74.58,75.29,73.33,73.35,71.79,27540200
Dec 19 2023,74.40,76.01,74.22,75.39,72.81,20939300
Dec 18 2023,74.05,74.23,73.21,73.84,71.31,17233500
Dec 15 2023,74.00,75.54,73.32,74.51,71.96,31266700
Dec 14 2023,71.47,73.24,71.42,72.51,70.03,25199300
Dec 13 2023,70.91,71.48,70.12,71.46,69.01,21721600
Dec 12 2023,71.38,71.96,70.93,71.39,68.94,14725900
Dec 11 2023,70.49,71.61,70.08,71.37,68.93,19719300
Dec 8 2023,72.02,72.44,71.83,72.14,69.67,16868700
Dec 7 2023,71.54,72.37,71.44,72.33,69.85,18966700
Dec 6 2023,72.36,72.95,71.49,71.49,69.04,30394400
Dec 5 2023,72.04,72.70,71.92,72.38,69.90,19129000
Dec 4 2023,72.67,73.58,72.48,73.03,70.53,21074900
Dec 1 2023,73.12,74.14,72.12,73.99,71.46,27946500
Nov 30 2023,74.70,74.94,74.01,74.88,72.32,17884200
Nov 29 2023,75.00,75.46,74.43,74.67,72.11,30969100
Nov 28 2023,76.56,76.84,75.26,76.74,74.11,23682200
Nov 27 2023,77.56,79.25,77.09,77.53,74.87,18248200
Nov 24 2023,78.27,79.07,78.21,78.49,75.80,12251700
Nov 22 2023,79.28,79.71,78.13,78.96,76.26,18958600
Nov 21 2023,77.85,79.28,77.60,78.94,76.24,20525500
Nov 20 2023,76.91,78.75,76.56,78.46,75.77,31506800
Nov 17 2023,77.02,78.47,76.75,77.60,74.94,35497300
Nov 16 2023,79.52,80.77,78.23,79.11,76.40,63008500
Nov 15 2023,86.96,87.83,85.89,87.07,84.09,28991000
Nov 14 2023,82.76,84.54,82.32,83.87,81.00,20897600
Nov 13 2023,82.75,83.32,82.08,82.26,79.44,11236900
Nov 10 2023,82.41,82.87,81.66,82.75,79.92,9779500
Nov 9 2023,84.58,84.69,82.47,82.73,79.90,10885100
Nov 8 2023,84.62,85.73,84.48,84.80,81.90,8154600
Nov 7 2023,84.86,85.66,84.11,85.41,82.48,8829400
Nov 6 2023,86.55,86.72,85.23,85.36,82.44,9786400
Nov 3 2023,84.94,86.08,84.50,85.31,82.39,15122600
Nov 2 2023,83.65,83.98,83.03,83.41,80.55,10606300
Nov 1 2023,81.71,82.49,81.21,82.48,79.65,9550000
Oct 31 2023,81.94,82.54,80.88,82.54,79.71,12094300
Oct 30 2023,83.63,84.24,83.01,83.14,80.29,8980500
Oct 27 2023,83.87,84.12,82.48,82.82,79.98,10795600
Oct 26 2023,81.26,83.09,81.20,82.51,79.68,13010400
Oct 25 2023,81.30,82.00,80.78,81.03,78.25,11390200
Oct 24 2023,80.45,83.32,80.44,82.87,80.03,17925800
Oct 23 2023,79.42,80.93,79.02,80.51,77.75,12715200
Oct 20 2023,80.23,80.86,79.78,79.94,77.20,14618600
